"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 13, 2020","1,906.30","1,894.90","1,913.90","1,894.90","0.45K","0.68%"
"Nov 12, 2020","1,893.50","1,889.90","1,901.60","1,889.90","0.91K","0.66%"
"Nov 11, 2020","1,881.10","1,897.10","1,900.30","1,874.00","0.40K","-0.83%"
"Nov 10, 2020","1,896.90","1,893.80","1,903.90","1,888.10","0.37K","1.19%"
"Nov 09, 2020","1,874.50","1,978.40","1,978.40","1,871.90","0.57K","-4.99%"
"Nov 06, 2020","1,973.00","1,961.50","1,977.70","1,958.10","0.43K","0.29%"
"Nov 05, 2020","1,967.30","1,948.40","1,968.30","1,948.40","0.16K","2.67%"
"Nov 04, 2020","1,916.10","1,916.70","1,928.50","1,908.10","0.23K","-0.73%"
"Nov 03, 2020","1,930.10","1,912.60","1,928.00","1,912.60","0.22K","0.92%"
"Nov 02, 2020","1,912.50","1,896.80","1,914.90","1,896.80","0.12K","0.66%"
"Oct 30, 2020","1,899.90","1,908.00","1,908.00","1,897.60","0.16K","0.62%"
"Oct 29, 2020","1,888.20","1,886.20","1,886.20","1,884.00","0.62K","-0.62%"
"Oct 28, 2020","1,900.00","1,928.90","1,928.90","1,897.30","0.08K","-1.70%"
"Oct 27, 2020","1,932.90","1,921.40","1,933.50","1,921.40","0.06K","0.30%"
"Oct 26, 2020","1,927.10","1,919.00","1,926.10","1,919.00","0.06K","0.04%"
"Oct 23, 2020","1,926.40","1,926.30","1,926.40","1,924.60","0.04K","0.04%"
"Oct 22, 2020","1,925.70","1,940.50","1,940.50","1,907.60","0.18K","-1.26%"
"Oct 21, 2020","1,950.30","1,925.10","1,948.60","1,925.10","0.16K","0.72%"
"Oct 20, 2020","1,936.30","1,922.90","1,936.60","1,921.90","0.11K","0.17%"
"Oct 19, 2020","1,933.00","1,941.90","1,941.90","1,941.90","0.12K","0.24%"
"Oct 16, 2020","1,928.30","1,934.40","1,934.40","1,927.50","0.06K","-0.13%"
"Oct 15, 2020","1,930.80","1,923.20","1,923.20","1,919.20","0.18K","0.05%"
"Oct 14, 2020","1,929.80","1,929.40","1,929.40","1,926.70","0.25K","0.68%"
"Oct 13, 2020","1,916.70","1,937.50","1,949.60","1,915.80","0.23K","-1.74%"
"Oct 12, 2020","1,950.70","1,953.50","1,957.70","1,948.70","0.22K","0.15%"
"Oct 09, 2020","1,947.80","1,930.50","1,956.20","1,929.50","0.23K","1.62%"
"Oct 08, 2020","1,916.80","1,902.80","1,916.20","1,899.00","0.21K","0.27%"
"Oct 07, 2020","1,911.60","1,894.50","1,911.40","1,890.00","0.19K","-0.87%"
"Oct 06, 2020","1,928.30","1,937.20","1,942.20","1,900.50","0.10K","-0.55%"
"Oct 05, 2020","1,939.00","1,937.00","1,937.00","1,937.00","0.11K","0.64%"
"Oct 02, 2020","1,926.60","1,929.60","1,933.70","1,921.30","0.12K","-0.45%"
"Oct 01, 2020","1,935.40","1,927.60","1,935.50","1,921.20","0.18K","1.09%"
"Sep 30, 2020","1,914.60","1,915.30","1,918.90","1,905.20","0.05K","-0.39%"
"Sep 29, 2020","1,922.10","1,907.40","1,921.20","1,907.40","0.05K","1.11%"
"Sep 28, 2020","1,901.00","1,883.70","1,905.50","1,872.00","0.35K","0.86%"
"Sep 25, 2020","1,884.80","1,885.10","1,885.10","1,880.00","0.06K","-0.53%"
"Sep 24, 2020","1,894.90","1,879.90","1,892.60","1,874.70","0.26K","0.42%"
"Sep 23, 2020","1,887.00","1,924.60","1,924.60","1,876.30","0.57K","-2.10%"
"Sep 22, 2020","1,927.50","1,937.90","1,940.50","1,925.50","0.09K","-0.13%"
"Sep 21, 2020","1,930.00","1,978.20","1,978.90","1,913.50","0.19K","-2.62%"
"Sep 18, 2020","1,981.90","1,974.20","1,982.00","1,973.60","0.08K","0.64%"
"Sep 17, 2020","1,969.30","1,970.80","1,974.40","1,965.30","0.13K","-1.07%"
"Sep 16, 2020","1,990.70","1,989.10","1,997.90","1,985.00","0.11K","0.22%"
"Sep 15, 2020","1,986.40","1,986.10","1,997.50","1,981.00","0.04K","0.13%"
"Sep 14, 2020","1,983.90","1,974.10","1,987.80","1,972.80","0.12K","0.84%"
"Sep 11, 2020","1,967.40","1,971.30","1,975.80","1,966.50","0.10K","-0.80%"
"Sep 10, 2020","1,983.20","1,971.10","1,991.40","1,969.40","0.21K","0.52%"
"Sep 09, 2020","1,972.90","1,952.90","1,973.60","1,946.40","0.21K","0.57%"
"Sep 08, 2020","1,961.80","1,957.50","1,965.90","1,938.80","0.88K","1.28%"
"Sep 07, 2020","1,937.10","1,940.70","1,947.40","1,930.45","-","-0.18%"
"Sep 06, 2020","1,940.65","1,941.90","1,944.30","1,937.65","-","-0.62%"
"Sep 04, 2020","1,952.80","1,956.60","1,959.50","1,951.90","0.17K","-0.16%"
"Sep 03, 2020","1,956.00","1,970.00","1,972.80","1,953.10","0.73K","-0.43%"
"Sep 02, 2020","1,964.50","1,988.30","1,990.90","1,959.90","0.70K","-1.72%"
"Sep 01, 2020","1,998.80","2,018.60","2,018.60","1,995.00","0.24K","-0.02%"
"Aug 31, 2020","1,999.10","1,991.10","2,002.30","1,991.10","0.28K","0.30%"
"Aug 28, 2020","1,993.20","1,956.50","1,992.70","1,951.30","0.31K","2.05%"
"Aug 27, 2020","1,953.10","1,970.10","1,970.30","1,940.70","0.17K","-1.08%"
"Aug 26, 2020","1,974.40","1,952.90","1,952.90","1,942.10","0.16K","1.50%"
"Aug 25, 2020","1,945.20","1,965.20","1,965.20","1,944.00","0.02K","-0.87%"
"Aug 24, 2020","1,962.30","1,962.50","1,979.40","1,955.90","0.11K","-0.37%"
"Aug 21, 2020","1,969.60","1,982.30","1,982.30","1,959.90","0.12K","0.01%"
"Aug 20, 2020","1,969.50","1,955.60","1,976.00","1,955.50","0.09K","-1.15%"
"Aug 19, 2020","1,992.50","2,036.00","2,036.00","1,952.40","0.33K","-2.15%"
"Aug 18, 2020","2,036.20","2,024.40","2,041.10","2,023.20","0.08K","0.72%"
"Aug 17, 2020","2,021.60","1,981.70","2,012.30","1,971.60","0.11K","2.27%"
"Aug 14, 2020","1,976.80","1,996.30","1,996.90","1,971.00","0.13K","-1.08%"
"Aug 13, 2020","1,998.30","1,973.90","1,993.90","1,971.60","0.03K","1.10%"
"Aug 12, 2020","1,976.50","1,955.60","1,986.90","1,913.00","0.11K","0.02%"
"Aug 11, 2020","1,976.10","2,056.50","2,062.20","1,953.50","0.34K","-4.65%"
"Aug 10, 2020","2,072.40","2,068.70","2,080.00","2,065.00","0.09K","0.53%"
"Aug 07, 2020","2,061.40","2,120.00","2,120.00","2,060.00","0.39K","-1.99%"
"Aug 06, 2020","2,103.20","2,086.70","2,115.00","2,085.90","0.40K","1.03%"
"Aug 05, 2020","2,081.70","2,070.00","2,100.00","2,063.00","0.38K","1.42%"
"Aug 04, 2020","2,052.60","2,024.60","2,068.40","2,018.70","0.39K","1.73%"
"Aug 03, 2020","2,017.70","2,026.90","2,040.00","2,015.40","0.42K","0.03%"
"Jul 31, 2020","2,017.10","2,005.20","2,035.00","2,005.20","0.27K","0.97%"
"Jul 30, 2020","1,997.70","2,016.00","2,016.00","1,988.90","0.03K","-0.50%"
"Jul 29, 2020","2,007.70","2,001.00","2,025.00","2,001.00","0.16K","0.56%"
"Jul 28, 2020","1,996.60","2,008.10","2,028.10","1,967.20","0.16K","0.42%"
"Jul 27, 2020","1,988.30","1,964.80","1,999.90","1,964.80","0.18K","1.57%"
"Jul 24, 2020","1,957.50","1,941.80","1,961.00","1,941.00","0.31K","0.53%"
"Jul 23, 2020","1,947.20","1,923.30","1,945.00","1,923.30","0.57K","1.47%"
"Jul 22, 2020","1,919.00","1,909.50","1,924.20","1,906.40","0.13K","1.43%"
"Jul 21, 2020","1,891.90","1,867.60","1,891.30","1,867.00","0.14K","1.67%"
"Jul 20, 2020","1,860.80","1,862.00","1,862.40","1,862.00","0.03K","0.35%"
"Jul 17, 2020","1,854.30","1,840.60","1,851.00","1,840.10","0.01K","0.37%"
"Jul 16, 2020","1,847.40","1,856.00","1,856.00","1,856.00","0.03K","-0.83%"
"Jul 15, 2020","1,862.80","1,862.30","1,863.10","1,854.30","0.10K","0.01%"
"Jul 14, 2020","1,862.70","1,850.00","1,863.90","1,850.00","0.06K","-0.11%"
"Jul 13, 2020","1,864.80","1,857.30","1,858.30","1,857.30","0.10K","0.69%"
"Jul 10, 2020","1,852.00","1,853.70","1,853.70","1,851.30","0.12K","-0.11%"
"Jul 09, 2020","1,854.00","1,871.90","1,871.90","1,871.90","0.12K","-0.92%"
"Jul 08, 2020","1,871.20","1,851.80","1,867.60","1,851.80","0.25K","1.05%"
"Jul 07, 2020","1,851.80","1,833.90","1,853.60","1,833.90","0.30K","1.15%"
"Jul 06, 2020","1,830.80","1,825.80","1,828.60","1,825.80","1.74K","2.42%"
"Jul 03, 2020","1,787.60","1,786.90","1,788.70","1,783.65","-","-2.05%"
"Jul 02, 2020","1,825.00","1,799.00","1,821.30","1,798.80","0.17K","0.56%"
"Jul 01, 2020","1,814.80","1,830.00","1,838.00","1,830.00","0.45K","-1.00%"
"Jun 30, 2020","1,833.20","1,816.90","1,835.00","1,813.90","0.04K","1.14%"
"Jun 29, 2020","1,812.60","1,816.50","1,816.50","1,811.20","0.09K","0.10%"
"Jun 26, 2020","1,810.80","1,798.20","1,814.00","1,798.00","0.10K","0.55%"
"Jun 25, 2020","1,800.90","1,800.00","1,800.00","1,800.00","0.05K","-0.23%"
"Jun 24, 2020","1,805.10","1,806.50","1,806.50","1,806.50","0.30K","-0.25%"
"Jun 23, 2020","1,809.70","1,803.00","1,803.00","1,803.00","0.26K","0.84%"
"Jun 22, 2020","1,794.70","1,787.00","1,798.40","1,783.10","0.07K","0.71%"
"Jun 19, 2020","1,782.10","1,767.00","1,786.90","1,761.80","0.52K","1.15%"
"Jun 18, 2020","1,761.90","1,775.00","1,775.00","1,762.30","0.08K","-0.31%"
"Jun 17, 2020","1,767.40","1,768.20","1,768.20","1,768.20","0.02K","-0.05%"
"Jun 16, 2020","1,768.20","1,770.00","1,770.00","1,770.00","0.20K","0.55%"
"Jun 15, 2020","1,758.50","1,770.30","1,770.30","1,760.00","0.02K","-0.54%"
"Jun 12, 2020","1,768.10","1,780.40","1,780.50","1,780.40","0.56K","-0.18%"
"Jun 11, 2020","1,771.30","1,784.10","1,786.40","1,762.30","0.81K","1.02%"
"Jun 10, 2020","1,753.50","1,760.90","1,760.90","1,753.30","0.32K","-0.09%"
"Jun 09, 2020","1,755.00","1,755.20","1,757.60","1,755.20","0.54K","0.95%"
"Jun 08, 2020","1,738.50","1,739.40","1,739.40","1,739.40","0.05K","1.31%"
"Jun 05, 2020","1,716.00","1,741.70","1,741.70","1,704.60","0.11K","-2.46%"
"Jun 04, 2020","1,759.30","1,747.60","1,752.00","1,747.60","0.16K","1.53%"
"Jun 03, 2020","1,732.80","1,760.00","1,760.00","1,727.50","0.45K","-1.52%"
"Jun 02, 2020","1,759.60","1,774.50","1,775.30","1,774.50","0.11K","-0.79%"
"Jun 01, 2020","1,773.70","1,775.50","1,775.50","1,772.80","0.06K","-0.01%"
"May 29, 2020","1,773.80","1,748.20","1,771.50","1,748.20","0.11K","1.34%"
"May 28, 2020","1,750.30","1,748.80","1,757.30","1,748.80","0.18K","0.20%"
"May 27, 2020","1,746.80","1,725.00","1,727.40","1,722.50","0.01K","0.05%"
"May 26, 2020","1,745.90","1,762.90","1,764.00","1,762.90","0.08K","1.09%"
"May 25, 2020","1,727.00","1,730.55","1,731.35","1,719.25","-","-0.21%"
"May 24, 2020","1,730.65","1,735.45","1,735.90","1,729.80","-","-2.27%"
"May 22, 2020","1,770.80","1,773.50","1,773.50","1,771.90","0.47K","0.82%"
"May 21, 2020","1,756.40","1,780.10","1,780.10","1,753.60","0.15K","-1.78%"
"May 20, 2020","1,788.20","1,784.00","1,791.20","1,784.00","0.08K","0.44%"
"May 19, 2020","1,780.40","1,784.20","1,784.20","1,784.20","0.00K","0.71%"
"May 18, 2020","1,767.90","1,795.40","1,795.40","1,795.40","0.14K","-1.02%"
"May 15, 2020","1,786.20","1,776.20","1,781.50","1,776.20","0.45K","0.86%"
"May 14, 2020","1,770.90","1,747.10","1,747.10","1,747.10","0.00K","1.36%"
"May 13, 2020","1,747.10","1,729.10","1,750.30","1,729.10","0.01K","0.49%"
"May 12, 2020","1,738.50","1,733.20","1,734.50","1,731.90","0.01K","0.40%"
"May 11, 2020","1,731.50","1,727.70","1,734.20","1,714.20","0.05K","-0.96%"
"May 08, 2020","1,748.30","1,747.80","1,747.80","1,747.80","0.00K","-0.53%"
"May 07, 2020","1,757.60","1,718.90","1,722.80","1,718.50","0.05K","2.28%"
"May 06, 2020","1,718.40","1,728.40","1,728.40","1,713.00","0.01K","-1.27%"
"May 05, 2020","1,740.50","1,725.80","1,739.10","1,725.80","0.40K","0.16%"
"May 04, 2020","1,737.70","1,729.10","1,729.10","1,725.70","0.03K","1.16%"
"May 01, 2020","1,717.80","1,720.10","1,720.10","1,720.10","0.01K","0.46%"
"Apr 30, 2020","1,709.90","1,706.40","1,706.40","1,706.40","0.05K","-0.99%"
"Apr 29, 2020","1,727.00","1,727.60","1,744.10","1,727.60","0.01K","-0.48%"
"Apr 28, 2020","1,735.40","1,731.80","1,740.00","1,712.70","3.06K","-0.01%"
"Apr 27, 2020","1,735.50","1,746.70","1,753.00","1,726.80","0.13K","-0.58%"
"Apr 24, 2020","1,745.60","1,759.00","1,759.00","1,745.00","0.00K","-0.51%"
"Apr 23, 2020","1,754.50","1,753.10","1,762.20","1,753.10","0.00K","0.46%"
"Apr 22, 2020","1,746.50","1,709.50","1,709.50","1,709.50","0.01K","3.04%"
"Apr 21, 2020","1,694.90","1,722.20","1,722.20","1,679.60","0.08K","-1.34%"
"Apr 20, 2020","1,718.00","1,715.60","1,715.60","1,715.60","0.00K","0.73%"
"Apr 17, 2020","1,705.60","1,717.80","1,717.80","1,717.80","0.02K","-1.94%"
"Apr 16, 2020","1,739.40","1,766.50","1,766.50","1,766.50","0.00K","-0.50%"
"Apr 15, 2020","1,748.20","1,760.70","1,762.70","1,736.40","0.00K","-1.43%"
"Apr 14, 2020","1,773.50","1,779.10","1,779.10","1,776.50","0.01K","0.50%"
"Apr 13, 2020","1,764.60","1,732.50","1,758.00","1,732.50","0.03K","1.38%"
"Apr 10, 2020","1,740.60","1,740.60","1,740.60","1,740.60","-","-0.84%"
"Apr 09, 2020","1,755.40","1,747.50","1,747.50","1,747.50","0.00K","4.13%"
"Apr 08, 2020","1,685.80","1,690.10","1,690.10","1,690.10","0.02K","0.02%"
"Apr 07, 2020","1,685.40","1,688.80","1,688.80","1,688.80","0.02K","-0.62%"
"Apr 06, 2020","1,696.00","1,685.30","1,688.60","1,685.30","0.00K","2.78%"
"Apr 03, 2020","1,650.10","1,639.00","1,651.50","1,625.30","0.14K","0.45%"
"Apr 02, 2020","1,642.70","1,636.40","1,636.40","1,636.40","0.29K","2.82%"
"Apr 01, 2020","1,597.60","1,594.40","1,594.40","1,594.40","0.18K","-0.32%"
"Mar 31, 2020","1,602.70","1,625.30","1,625.30","1,625.30","0.06K","-2.83%"
"Mar 30, 2020","1,649.30","1,646.90","1,646.90","1,646.90","0.10K","-0.70%"
"Mar 27, 2020","1,661.00","1,647.10","1,647.10","1,647.10","0.27K","-0.44%"
"Mar 26, 2020","1,668.30","1,674.30","1,674.30","1,659.40","0.01K","1.79%"
"Mar 25, 2020","1,639.00","1,650.90","1,656.60","1,650.50","0.06K","-1.81%"
"Mar 24, 2020","1,669.20","1,594.60","1,653.50","1,594.60","0.03K","5.09%"
"Mar 23, 2020","1,588.30","1,514.60","1,572.80","1,502.60","0.01K","5.79%"
"Mar 20, 2020","1,501.40","1,515.80","1,515.80","1,515.80","0.01K","0.28%"
"Mar 19, 2020","1,497.20","1,496.60","1,508.00","1,476.90","0.01K","0.17%"
"Mar 18, 2020","1,494.60","1,520.60","1,520.60","1,502.30","0.32K","-3.02%"
"Mar 17, 2020","1,541.10","1,504.50","1,561.50","1,476.30","0.01K","2.74%"
"Mar 16, 2020","1,500.00","1,485.00","1,503.00","1,485.00","0.01K","-2.10%"
"Mar 13, 2020","1,532.20","1,591.00","1,591.00","1,529.30","0.10K","-4.62%"
"Mar 12, 2020","1,606.50","1,654.30","1,654.30","1,581.50","0.01K","-3.12%"
"Mar 11, 2020","1,658.30","1,670.00","1,670.00","1,653.10","0.03K","-1.09%"
"Mar 10, 2020","1,676.60","1,675.90","1,675.90","1,662.10","0.19K","-0.88%"
"Mar 09, 2020","1,691.50","1,709.90","1,710.10","1,672.90","0.13K","-0.01%"
"Mar 06, 2020","1,691.60","1,696.00","1,703.60","1,686.30","0.07K","0.07%"
"Mar 05, 2020","1,690.50","1,655.70","1,671.00","1,655.20","0.18K","1.42%"
"Mar 04, 2020","1,666.90","1,664.20","1,664.50","1,664.20","0.22K","-0.19%"
"Mar 03, 2020","1,670.00","1,606.50","1,663.80","1,606.50","0.06K","3.05%"
"Mar 02, 2020","1,620.60","1,602.50","1,624.30","1,600.20","0.25K","1.50%"
"Feb 28, 2020","1,596.60","1,595.20","1,617.80","1,595.20","0.56K","-4.76%"
"Feb 27, 2020","1,676.40","1,679.00","1,684.40","1,670.00","0.01K","-0.11%"
"Feb 26, 2020","1,678.20","1,677.60","1,677.60","1,677.60","0.02K","-0.49%"
"Feb 25, 2020","1,686.40","1,681.00","1,683.60","1,681.00","0.54K","-1.58%"
"Feb 24, 2020","1,713.50","1,707.40","1,707.40","1,707.40","0.02K","1.61%"
"Feb 21, 2020","1,686.30","1,672.30","1,678.10","1,672.30","0.08K","1.71%"
"Feb 20, 2020","1,658.00","1,641.40","1,651.90","1,641.40","0.12K","0.52%"
"Feb 19, 2020","1,649.50","1,639.80","1,641.40","1,636.20","0.04K","0.51%"
"Feb 18, 2020","1,641.10","1,617.30","1,634.80","1,617.30","0.07K","3.41%"
"Feb 17, 2020","1,587.05","1,586.15","1,588.45","1,581.85","-","0.05%"
"Feb 16, 2020","1,586.25","1,585.50","1,586.25","1,583.45","-","-2.33%"
"Feb 14, 2020","1,624.10","1,601.00","1,608.40","1,597.30","0.03K","0.44%"
"Feb 13, 2020","1,617.00","1,607.90","1,608.10","1,607.90","0.00K","0.45%"
"Feb 12, 2020","1,609.80","1,590.80","1,593.90","1,587.50","2.05K","0.06%"
"Feb 11, 2020","1,608.80","1,606.70","1,606.90","1,606.70","0.00K","-0.58%"
"Feb 10, 2020","1,618.20","1,606.70","1,606.70","1,606.70","0.00K","0.33%"
"Feb 07, 2020","1,612.80","1,591.00","1,598.30","1,588.40","0.00K","0.21%"
"Feb 06, 2020","1,609.50","1,580.70","1,592.40","1,579.30","0.07K","0.46%"
"Feb 05, 2020","1,602.20","1,579.40","1,587.00","1,573.00","2.05K","0.45%"
"Feb 04, 2020","1,595.00","1,602.30","1,602.30","1,576.00","0.03K","-1.60%"
"Feb 03, 2020","1,621.00","1,606.00","1,606.00","1,606.00","0.00K","-0.31%"
"Jan 31, 2020","1,626.10","1,599.70","1,615.30","1,597.70","0.00K","-0.07%"
"Jan 30, 2020","1,627.30","1,601.60","1,612.00","1,599.00","0.03K","0.79%"
"Jan 29, 2020","1,614.50","1,594.50","1,603.60","1,589.30","0.03K","0.08%"
"Jan 28, 2020","1,613.20","1,606.70","1,607.10","1,593.40","10.91K","-0.47%"
"Jan 27, 2020","1,620.80","1,616.80","1,617.80","1,616.80","0.00K","0.33%"
"Jan 24, 2020","1,615.40","1,595.00","1,609.50","1,595.00","0.05K","0.44%"
"Jan 23, 2020","1,608.30","1,585.00","1,593.50","1,580.10","1.75K","0.54%"
"Jan 22, 2020","1,599.70","1,583.10","1,585.50","1,577.60","0.07K","-0.08%"
"Jan 21, 2020","1,601.00","1,595.00","1,595.00","1,595.00","0.00K","2.55%"
"Jan 20, 2020","1,561.25","1,557.20","1,562.70","1,556.65","-","0.27%"
"Jan 19, 2020","1,557.05","1,557.40","1,559.05","1,556.45","-","-2.89%"
"Jan 17, 2020","1,603.40","1,578.60","1,588.00","1,577.10","1.54K","0.65%"
"Jan 16, 2020","1,593.00","1,580.40","1,583.40","1,575.00","0.03K","-0.23%"
"Jan 15, 2020","1,596.60","1,587.80","1,587.80","1,587.80","0.00K","0.57%"
"Jan 14, 2020","1,587.50","1,573.20","1,573.90","1,563.40","1.76K","-0.39%"
"Jan 13, 2020","1,593.70","1,586.80","1,586.80","1,574.90","2.70K","-0.60%"
"Jan 10, 2020","1,603.30","1,577.60","1,589.60","1,574.10","0.11K","0.34%"
"Jan 09, 2020","1,597.80","1,583.00","1,587.50","1,570.20","1.43K","-0.37%"
"Jan 08, 2020","1,603.80","1,612.60","1,638.40","1,612.60","0.02K","-0.92%"
"Jan 07, 2020","1,618.70","1,602.60","1,602.60","1,602.60","0.07K","0.33%"
"Jan 06, 2020","1,613.30","1,608.20","1,612.40","1,600.30","0.01K","1.06%"
"Jan 03, 2020","1,596.40","1,591.00","1,592.10","1,588.60","0.41K","1.55%"
"Jan 02, 2020","1,572.10","1,548.70","1,559.50","1,548.20","1.25K","3.36%"
"Jan 01, 2020","1,520.95","1,520.85","1,523.95","1,520.85","-","-2.98%"
"Dec 31, 2019","1,567.60","1,546.70","1,555.00","1,546.40","0.67K","0.34%"
"Dec 30, 2019","1,562.30","1,543.90","1,545.50","1,540.10","0.46K","0.07%"
"Dec 27, 2019","1,561.20","1,540.70","1,545.00","1,540.00","0.29K","0.26%"
"Dec 26, 2019","1,557.10","1,544.20","1,544.20","1,544.20","0.00K","3.53%"
"Dec 25, 2019","1,504.05","1,504.40","1,504.40","1,502.15","-","-2.80%"
"Dec 24, 2019","1,547.30","1,518.60","1,530.10","1,518.60","0.45K","1.05%"
"Dec 23, 2019","1,531.20","1,510.70","1,514.90","1,510.70","0.39K","0.53%"
"Dec 20, 2019","1,523.10","1,515.80","1,515.80","1,515.80","0.00K","-0.23%"
"Dec 19, 2019","1,526.60","1,505.40","1,510.40","1,503.50","0.57K","0.37%"
"Dec 18, 2019","1,521.00","1,506.40","1,508.50","1,501.70","1.56K","-0.16%"
"Dec 17, 2019","1,523.50","1,505.80","1,510.00","1,505.00","0.21K","0.02%"
"Dec 16, 2019","1,523.20","1,505.40","1,509.40","1,503.90","0.42K","0.01%"
"Dec 13, 2019","1,523.00","1,493.00","1,507.90","1,493.00","0.47K","0.62%"
"Dec 12, 2019","1,513.60","1,511.20","1,514.00","1,494.10","0.17K","-0.15%"
"Dec 11, 2019","1,515.80","1,500.00","1,507.00","1,497.50","0.14K","0.46%"
"Dec 10, 2019","1,508.90","1,490.60","1,496.00","1,489.70","0.14K","0.22%"
"Dec 09, 2019","1,505.60","1,493.20","1,493.20","1,489.40","0.30K","0.09%"
"Dec 06, 2019","1,504.20","1,509.60","1,509.60","1,497.20","0.01K","-1.15%"
"Dec 05, 2019","1,521.70","1,513.80","1,513.80","1,513.80","0.00K","0.20%"
"Dec 04, 2019","1,518.70","1,515.90","1,515.90","1,515.90","0.00K","-0.27%"
"Dec 03, 2019","1,522.80","1,491.10","1,510.30","1,491.10","0.45K","1.03%"
"Dec 02, 2019","1,507.30","1,494.00","1,495.30","1,485.00","0.17K","-0.23%"
"Nov 29, 2019","1,510.70","1,488.00","1,495.40","1,484.20","0.19K","3.31%"
"Nov 28, 2019","1,462.25","1,463.25","1,464.55","1,460.75","-","-2.42%"
"Nov 27, 2019","1,498.50","1,489.20","1,490.20","1,483.90","0.22K","-0.41%"
"Nov 26, 2019","1,504.70","1,484.30","1,492.00","1,481.00","0.31K","0.19%"
"Nov 25, 2019","1,501.80","1,490.90","1,492.00","1,485.20","0.94K","-0.41%"
"Nov 22, 2019","1,508.00","1,497.70","1,502.30","1,492.00","0.70K","0.03%"
"Nov 21, 2019","1,507.60","1,505.50","1,505.70","1,494.00","0.49K","-0.69%"
"Nov 20, 2019","1,518.10","1,505.50","1,509.20","1,498.00","0.69K","-0.07%"
"Nov 19, 2019","1,519.20","1,511.50","1,511.50","1,511.50","0.00K","0.15%"
"Nov 18, 2019","1,516.90","1,498.40","1,502.80","1,488.80","0.82K","0.22%"
"Nov 15, 2019","1,513.60","1,496.30","1,499.90","1,495.90","0.07K","-0.32%"
"Nov 14, 2019","1,518.50","1,495.10","1,504.70","1,494.80","0.84K","0.66%"
"Nov 13, 2019","1,508.50","1,489.90","1,498.10","1,489.90","0.74K","0.66%"
"Nov 12, 2019","1,498.60","1,487.80","1,488.50","1,480.00","0.93K","-0.25%"
"Nov 11, 2019","1,502.30","1,494.00","1,494.00","1,480.10","0.73K","-0.54%"
"Nov 08, 2019","1,510.40","1,500.50","1,503.00","1,488.80","0.35K","-0.09%"
"Nov 07, 2019","1,511.70","1,510.00","1,510.00","1,510.00","0.00K","-1.67%"
"Nov 06, 2019","1,537.40","1,534.70","1,534.70","1,534.70","0.00K","0.62%"
"Nov 05, 2019","1,528.00","1,522.80","1,522.80","1,522.80","0.00K","-1.72%"
"Nov 04, 2019","1,554.80","1,544.80","1,544.80","1,541.00","0.83K","0.03%"
"Nov 01, 2019","1,554.40","1,542.10","1,545.00","1,538.00","0.20K","-0.16%"
"Oct 31, 2019","1,556.90","1,527.00","1,545.00","1,527.00","0.17K","1.14%"
"Oct 30, 2019","1,539.40","1,520.80","1,526.50","1,513.20","1.90K","0.38%"
"Oct 29, 2019","1,533.50","1,524.20","1,524.20","1,515.50","0.22K","-0.34%"
"Oct 28, 2019","1,538.70","1,552.00","1,552.00","1,552.00","0.00K","-0.58%"